Time: 0.00879812 Gfops: 227.321 -q 131071 -m 1000 -k 1000 -n 1000 -w 0 -i 1 -p 0 -t 14 -b 14
Time: 0.032649 Gfops: 490.06 -q 131071 -m 2000 -k 2000 -n 2000 -w 0 -i 1 -p 0 -t 14 -b 14
Time: 0.0858319 Gfops: 629.137 -q 131071 -m 3000 -k 3000 -n 3000 -w 0 -i 1 -p 0 -t 14 -b 14
Time: 0.179718 Gfops: 712.227 -q 131071 -m 4000 -k 4000 -n 4000 -w 0 -i 1 -p 0 -t 14 -b 14
Time: 0.32197 Gfops: 776.47 -q 131071 -m 5000 -k 5000 -n 5000 -w 0 -i 1 -p 0 -t 14 -b 14
Time: 0.513843 Gfops: 840.724 -q 131071 -m 6000 -k 6000 -n 6000 -w 0 -i 1 -p 0 -t 14 -b 14
Time: 0.781368 Gfops: 877.948 -q 131071 -m 7000 -k 7000 -n 7000 -w 0 -i 1 -p 0 -t 14 -b 14
Time: 1.11453 Gfops: 918.775 -q 131071 -m 8000 -k 8000 -n 8000 -w 0 -i 1 -p 0 -t 14 -b 14
Time: 1.54712 Gfops: 942.397 -q 131071 -m 9000 -k 9000 -n 9000 -w 0 -i 1 -p 0 -t 14 -b 14
Time: 2.08111 Gfops: 961.026 -q 131071 -m 10000 -k 10000 -n 10000 -w 0 -i 1 -p 0 -t 14 -b 14

