Time: 0.0567908 Gfops: 35.217 -q 131071 -m 1000 -k 1000 -n 1000 -w 0 -i 1 -p 0 -t 1 -b 1
Time: 0.451232 Gfops: 35.4585 -q 131071 -m 2000 -k 2000 -n 2000 -w 0 -i 1 -p 0 -t 1 -b 1
Time: 1.50939 Gfops: 35.776 -q 131071 -m 3000 -k 3000 -n 3000 -w 0 -i 1 -p 0 -t 1 -b 1
Time: 3.57194 Gfops: 35.8349 -q 131071 -m 4000 -k 4000 -n 4000 -w 0 -i 1 -p 0 -t 1 -b 1
Time: 6.98418 Gfops: 35.7952 -q 131071 -m 5000 -k 5000 -n 5000 -w 0 -i 1 -p 0 -t 1 -b 1
Time: 12.0479 Gfops: 35.8569 -q 131071 -m 6000 -k 6000 -n 6000 -w 0 -i 1 -p 0 -t 1 -b 1
Time: 19.201 Gfops: 35.7272 -q 131071 -m 7000 -k 7000 -n 7000 -w 0 -i 1 -p 0 -t 1 -b 1
Time: 28.6565 Gfops: 35.7336 -q 131071 -m 8000 -k 8000 -n 8000 -w 0 -i 1 -p 0 -t 1 -b 1
Time: 40.7305 Gfops: 35.7963 -q 131071 -m 9000 -k 9000 -n 9000 -w 0 -i 1 -p 0 -t 1 -b 1
Time: 56.6918 Gfops: 35.2785 -q 131071 -m 10000 -k 10000 -n 10000 -w 0 -i 1 -p 0 -t 16 -b 16
