1 53.8817129135 22.2880289555 25.0486090183
2 33.0024461746 18.6290121078 17.5985350609
4 21.4995839596 10.5237898827 9.91952896118
8 16.7428851128 6.59787607193 6.20026111603
16 13.3812179565 4.54698896408 4.23796916008
24 12.7554941177 5.03012394905 4.78293895721
